Bridge Author Id,Bridge Author,AR,% WG I+II+III,% WG I+II,% WG I+III,% WG II+III,WG,% WG I,% WG II,% WG III,Role,% Responsibility Roles,% CLA,% LA,% RE,% CA,Chapter #,Chapter Title,Institution,Country
2759,Priyadarshi R. Shukla,4,0.0000,0.0000,0.0000,20.0000,WG III,0.0000,10.0000,90.0000,LA,80.0000,20.0000,60.0000,0.0000,20.0000,SPM,Summary For Policy Makers,Indian Institute of Management,India
2759,Priyadarshi R. Shukla,4,0.0000,0.0000,0.0000,20.0000,WG III,0.0000,10.0000,90.0000,LA,80.0000,20.0000,60.0000,0.0000,20.0000,TS,Technical Summary,Indian Institute of Management,India
2759,Priyadarshi R. Shukla,5,0.0000,0.0000,0.0000,20.0000,WG III,0.0000,10.0000,90.0000,LA,80.0000,20.0000,60.0000,0.0000,20.0000,6,Assessing Transformation Pathways,"Indian Institute of Management,Ahmedabad",India
2779,S.K. Sinha,1,0.0000,40.0000,0.0000,0.0000,WG I,20.0000,80.0000,0.0000,LA,80.0000,0.0000,60.0000,20.0000,20.0000,10,Effects on Ecosystems,Indian Agricultural Research Institute,India
2779,S.K. Sinha,1,0.0000,40.0000,0.0000,0.0000,WG II,20.0000,80.0000,0.0000,CA,80.0000,0.0000,60.0000,20.0000,20.0000,2,Agriculture and Forestry,Indian Agricultural Research Institute,India
2779,S.K. Sinha,2,0.0000,40.0000,0.0000,0.0000,WG II,20.0000,80.0000,0.0000,LA,80.0000,0.0000,60.0000,20.0000,20.0000,SPM,Summary For Policy Makers,Ministry of Environment and Forests,India
2779,S.K. Sinha,2,0.0000,40.0000,0.0000,0.0000,WG II,20.0000,80.0000,0.0000,LA,80.0000,0.0000,60.0000,20.0000,20.0000,TS,Technical Summary,Ministry of Environment and Forests,India
2779,S.K. Sinha,3,0.0000,40.0000,0.0000,0.0000,WG II,20.0000,80.0000,0.0000,RE,80.0000,0.0000,60.0000,20.0000,20.0000,19,Vulnerability to Climate Change and Reasons for Concern: A Synthesis,Indian Agricultural Research Institute,India
2782,Oleg D. Sirotenko,1,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,CA,50.0000,0.0000,50.0000,0.0000,50.0000,2,Agriculture and Forestry,N/A,USSR
2782,Oleg D. Sirotenko,2,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,CA,50.0000,0.0000,50.0000,0.0000,50.0000,13,Agriculture in a Changing Climate: Impacts and Adaptation,All Russian Research Institute of Agricultural Meteorology,Russian Federation
2782,Oleg D. Sirotenko,3,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,LA,50.0000,0.0000,50.0000,0.0000,50.0000,5,Ecosystems and Their Goods and Services,All Russian Research Institute of Agricultural Meteorology,Russian Federation
2782,Oleg D. Sirotenko,4,0.0000,0.0000,0.0000,50.0000,WG III,0.0000,75.0000,25.0000,LA,50.0000,0.0000,50.0000,0.0000,50.0000,8,Agriculture,Russian Academy of Agricultural Sciences,Russian Federation
5344,Stephen Sitch,3,0.0000,66.6700,0.0000,0.0000,WG I,66.6700,33.3300,0.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,3,The Carbon Cycle and Atmospheric Carbon Dioxide,Potsdam Institute for Climate Impact Research (PIK),Germany
5344,Stephen Sitch,5,0.0000,66.6700,0.0000,0.0000,WG I,66.6700,33.3300,0.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,6,Carbon and Other biogeochemical Cycles,University of Exeter,United Kingdom
5344,Stephen Sitch,5,0.0000,66.6700,0.0000,0.0000,WG II,66.6700,33.3300,0.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,4,Terrestrial and Inland water Systems,University of Exeter,United Kingdom
2785,Jim F. Skea,2,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,CLA,87.5000,12.5000,50.0000,25.0000,12.5000,11,"Industry, Energy and Transportation: Impacts and Adaptation",University of Sussex,United Kingdom
2785,Jim F. Skea,2,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,CA,87.5000,12.5000,50.0000,25.0000,12.5000,12,Human Settlements in a Changing Climate: Impacts and Adaptation,University of Sussex,United Kingdom
2785,Jim F. Skea,2,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,LA,87.5000,12.5000,50.0000,25.0000,12.5000,SPM,Summary For Policy Makers,University of Sussex,United Kingdom
2785,Jim F. Skea,2,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,LA,87.5000,12.5000,50.0000,25.0000,12.5000,TS,Technical Summary,University of Sussex,United Kingdom
2785,Jim F. Skea,3,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,LA,87.5000,12.5000,50.0000,25.0000,12.5000,3,Developing and Applying Scenarios,University of Sussex,United Kingdom
2785,Jim F. Skea,3,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,RE,87.5000,12.5000,50.0000,25.0000,12.5000,7,"Human Settlements, Energy and Industry",University of Sussex,United Kingdom
2785,Jim F. Skea,5,0.0000,0.0000,0.0000,50.0000,WG III,0.0000,75.0000,25.0000,RE,87.5000,12.5000,50.0000,25.0000,12.5000,7,Energy Systems,Imperial College London,United Kingdom
2785,Jim F. Skea,5,0.0000,0.0000,0.0000,50.0000,WG III,0.0000,75.0000,25.0000,LA,87.5000,12.5000,50.0000,25.0000,12.5000,SPM,Summary For Policy Makers,Imperial College London,United Kingdom
2787,W.R. Skinner,2,0.0000,100.0000,0.0000,0.0000,WG II,50.0000,50.0000,0.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,15,Wood Production under Changing Climate and Land Use,Environment Canada,Canada
2787,W.R. Skinner,3,0.0000,100.0000,0.0000,0.0000,WG I,50.0000,50.0000,0.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,2,Observed Climate Variability and Change,Environment Canada,Canada
3600,J. Smith,1,0.0000,100.0000,0.0000,0.0000,WG II,50.0000,50.0000,0.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,6,Oceans and coastal zones,N/A,N/A
3600,J. Smith,3,0.0000,100.0000,0.0000,0.0000,WG I,50.0000,50.0000,0.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,13,Climate Scenario Development,Stratus Consulting Inc.,USA
2803,Joel B. Smith,1,0.0000,0.0000,0.0000,18.1800,WG III,0.0000,90.9100,9.0900,LA,72.7300,18.1800,54.5500,0.0000,27.2700,6,Resource Use and Management,U.S. Environmental Protection Agency (EPA),USA
2803,Joel B. Smith,3,0.0000,0.0000,0.0000,18.1800,WG II,0.0000,90.9100,9.0900,CA,72.7300,18.1800,54.5500,0.0000,27.2700,18,Adaptation to Climate Change in the Context of Sustainable Development and Equity,Stratus Consulting Inc.,USA
2803,Joel B. Smith,3,0.0000,0.0000,0.0000,18.1800,WG II,0.0000,90.9100,9.0900,CLA,72.7300,18.1800,54.5500,0.0000,27.2700,19,Vulnerability to Climate Change and Reasons for Concern: A Synthesis,Stratus Consulting Inc.,USA
2803,Joel B. Smith,3,0.0000,0.0000,0.0000,18.1800,WG II,0.0000,90.9100,9.0900,LA,72.7300,18.1800,54.5500,0.0000,27.2700,SPM,Summary For Policy Makers,Stratus Consulting Inc.,USA
2803,Joel B. Smith,3,0.0000,0.0000,0.0000,18.1800,WG II,0.0000,90.9100,9.0900,LA,72.7300,18.1800,54.5500,0.0000,27.2700,TS,Technical Summary,Stratus Consulting Inc.,USA
2803,Joel B. Smith,4,0.0000,0.0000,0.0000,18.1800,WG II,0.0000,90.9100,9.0900,CA,72.7300,18.1800,54.5500,0.0000,27.2700,17,"Assessment of adaptation practices, options, constraints and capacity",Stratus Consulting Inc.,USA
2803,Joel B. Smith,4,0.0000,0.0000,0.0000,18.1800,WG II,0.0000,90.9100,9.0900,LA,72.7300,18.1800,54.5500,0.0000,27.2700,19,Assessing key vulnerabilities and the risk from climate change,Stratus Consulting Inc.,USA
2803,Joel B. Smith,4,0.0000,0.0000,0.0000,18.1800,WG II,0.0000,90.9100,9.0900,LA,72.7300,18.1800,54.5500,0.0000,27.2700,SPM,Summary For Policy Makers,Stratus Consulting Inc.,USA
2803,Joel B. Smith,4,0.0000,0.0000,0.0000,18.1800,WG II,0.0000,90.9100,9.0900,LA,72.7300,18.1800,54.5500,0.0000,27.2700,TS,Technical Summary,Stratus Consulting Inc.,USA
2803,Joel B. Smith,5,0.0000,0.0000,0.0000,18.1800,WG II,0.0000,90.9100,9.0900,CA,72.7300,18.1800,54.5500,0.0000,27.2700,14,Adaptation needs and options,Stratus Consulting Inc.,USA
2803,Joel B. Smith,5,0.0000,0.0000,0.0000,18.1800,WG II,0.0000,90.9100,9.0900,CLA,72.7300,18.1800,54.5500,0.0000,27.2700,26,North America,Stratus Consulting Inc.,USA
2809,Steven J. Smith,3,0.0000,0.0000,85.7100,0.0000,WG I,57.1400,0.0000,42.8600,CA,14.2900,0.0000,14.2900,0.0000,85.7100,4,Atmospheric Chemistry and Greenhouse Gases,Pacific Northwest National Laboratory,USA
2809,Steven J. Smith,3,0.0000,0.0000,85.7100,0.0000,WG I,57.1400,0.0000,42.8600,CA,14.2900,0.0000,14.2900,0.0000,85.7100,6,Radiative Forcing of Climate Change,Pacific Northwest National Laboratory,USA
2809,Steven J. Smith,3,0.0000,0.0000,85.7100,0.0000,WG I,57.1400,0.0000,42.8600,CA,14.2900,0.0000,14.2900,0.0000,85.7100,9,Projections of Future Climate Change,Pacific Northwest National Laboratory,USA
2809,Steven J. Smith,5,0.0000,0.0000,85.7100,0.0000,WG I,57.1400,0.0000,42.8600,CA,14.2900,0.0000,14.2900,0.0000,85.7100,8,Anthropogenic and Natural Radiative Forcing,Pacific Northwest National Laboratory,USA
2809,Steven J. Smith,5,0.0000,0.0000,85.7100,0.0000,WG III,57.1400,0.0000,42.8600,LA,14.2900,0.0000,14.2900,0.0000,85.7100,5,"Drivers, Trends and Mitigation",U.S. Joint Global Change Research Institute,USA
2809,Steven J. Smith,5,0.0000,0.0000,85.7100,0.0000,WG III,57.1400,0.0000,42.8600,CA,14.2900,0.0000,14.2900,0.0000,85.7100,SPM,Summary For Policy Makers,U.S. Joint Global Change Research Institute,USA
2809,Steven J. Smith,5,0.0000,0.0000,85.7100,0.0000,WG III,57.1400,0.0000,42.8600,CA,14.2900,0.0000,14.2900,0.0000,85.7100,TS,Technical Summary,U.S. Joint Global Change Research Institute,USA
2814,Brent Sohngen,3,0.0000,0.0000,0.0000,66.6700,WG II,0.0000,66.6700,33.3300,LA,66.6700,0.0000,66.6700,0.0000,33.3300,5,Ecosystems and Their Goods and Services,Ohio State University,USA
2814,Brent Sohngen,3,0.0000,0.0000,0.0000,66.6700,WG II,0.0000,66.6700,33.3300,LA,66.6700,0.0000,66.6700,0.0000,33.3300,SPM,Summary For Policy Makers,Ohio State University,USA
2814,Brent Sohngen,4,0.0000,0.0000,0.0000,66.6700,WG III,0.0000,66.6700,33.3300,CA,66.6700,0.0000,66.6700,0.0000,33.3300,9,Forestry,Ohio State University,USA
2823,Silvina Solman,3,0.0000,100.0000,0.0000,0.0000,WG II,50.0000,50.0000,0.0000,LA,50.0000,0.0000,50.0000,0.0000,50.0000,14,Latin America,Universidad de Buenos Aires,Argentina
2823,Silvina Solman,5,0.0000,100.0000,0.0000,0.0000,WG I,50.0000,50.0000,0.0000,CA,50.0000,0.0000,50.0000,0.0000,50.0000,14,Climate Phenomena and their Relevance for Future Regional Climate Change,Universidad de Buenos Aires,Argentina
2824,Olga Solomina,2,0.0000,40.0000,0.0000,0.0000,WG II,80.0000,20.0000,0.0000,CA,40.0000,0.0000,40.0000,0.0000,60.0000,5,Impacts of Climate Change on Mountain Regions,Russian Academy of Sciences,Russian Federation
2824,Olga Solomina,4,0.0000,40.0000,0.0000,0.0000,WG I,80.0000,20.0000,0.0000,CA,40.0000,0.0000,40.0000,0.0000,60.0000,4,"Observations: Changes in Snow, Ice and Frozen Ground",Russian Academy of Sciences,Russian Federation
2824,Olga Solomina,4,0.0000,40.0000,0.0000,0.0000,WG I,80.0000,20.0000,0.0000,LA,40.0000,0.0000,40.0000,0.0000,60.0000,6,Paleoclimate,Russian Academy of Sciences,Russian Federation
2824,Olga Solomina,5,0.0000,40.0000,0.0000,0.0000,WG I,80.0000,20.0000,0.0000,LA,40.0000,0.0000,40.0000,0.0000,60.0000,4,Observations: Cryosphere,Russian Academy of Sciences,Russian Federation
2824,Olga Solomina,5,0.0000,40.0000,0.0000,0.0000,WG I,80.0000,20.0000,0.0000,CA,40.0000,0.0000,40.0000,0.0000,60.0000,5,Information and Paleoclimate Archives,Russian Academy of Sciences,Russian Federation
2828,Andrew Solow,1,0.0000,66.6700,0.0000,0.0000,WG I,66.6700,33.3300,0.0000,CA,33.3300,0.0000,33.3300,0.0000,66.6700,7,Observed Climate Variations and Change,Woods Hole Oceanographic Institution,USA
2828,Andrew Solow,1,0.0000,66.6700,0.0000,0.0000,WG I,66.6700,33.3300,0.0000,CA,33.3300,0.0000,33.3300,0.0000,66.6700,8,Detection of the Greenhouse Effect in the Observations,Woods Hole Oceanographic Institution,USA
2828,Andrew Solow,5,0.0000,66.6700,0.0000,0.0000,WG II,66.6700,33.3300,0.0000,LA,33.3300,0.0000,33.3300,0.0000,66.6700,18,Detection and Attribution of Observed Impacts,International START Secretariat,USA
2856,Eugene Z. Stakhiv,1,0.0000,0.0000,0.0000,20.0000,WG II,0.0000,90.0000,10.0000,LA,70.0000,0.0000,70.0000,0.0000,30.0000,4,Hydrology and Water Resources,U.S. Army Institute for Water Resources,USA
2856,Eugene Z. Stakhiv,1,0.0000,0.0000,0.0000,20.0000,WG II,0.0000,90.0000,10.0000,CA,70.0000,0.0000,70.0000,0.0000,30.0000,6,Oceans and coastal zones,U.S. Army Institute for Water Resources,USA
2856,Eugene Z. Stakhiv,1,0.0000,0.0000,0.0000,20.0000,WG III,0.0000,90.0000,10.0000,LA,70.0000,0.0000,70.0000,0.0000,30.0000,6,Resource Use and Management,U.S. Department of Defense,USA
2856,Eugene Z. Stakhiv,2,0.0000,0.0000,0.0000,20.0000,WG II,0.0000,90.0000,10.0000,CA,70.0000,0.0000,70.0000,0.0000,30.0000,10,Hydrology and Freshwater Ecology,U.S. Army Institute for Water Resources,USA
2856,Eugene Z. Stakhiv,2,0.0000,0.0000,0.0000,20.0000,WG II,0.0000,90.0000,10.0000,LA,70.0000,0.0000,70.0000,0.0000,30.0000,14,Water Resources Management,U.S. Army Institute for Water Resources,USA
2856,Eugene Z. Stakhiv,2,0.0000,0.0000,0.0000,20.0000,WG II,0.0000,90.0000,10.0000,CA,70.0000,0.0000,70.0000,0.0000,30.0000,26,Technical Guidelines for Assessing Climate Change Impacts and Adaptation,U.S. Army Institute for Water Resources,USA
2856,Eugene Z. Stakhiv,2,0.0000,0.0000,0.0000,20.0000,WG II,0.0000,90.0000,10.0000,LA,70.0000,0.0000,70.0000,0.0000,30.0000,9,Coastal Zones and Small Islands,U.S. Army Institute for Water Resources,USA
2856,Eugene Z. Stakhiv,2,0.0000,0.0000,0.0000,20.0000,WG II,0.0000,90.0000,10.0000,LA,70.0000,0.0000,70.0000,0.0000,30.0000,SPM,Summary For Policy Makers,U.S. Army Institute for Water Resources,USA
2856,Eugene Z. Stakhiv,2,0.0000,0.0000,0.0000,20.0000,WG II,0.0000,90.0000,10.0000,LA,70.0000,0.0000,70.0000,0.0000,30.0000,TS,Technical Summary,U.S. Army Institute for Water Resources,USA
2856,Eugene Z. Stakhiv,3,0.0000,0.0000,0.0000,20.0000,WG II,0.0000,90.0000,10.0000,LA,70.0000,0.0000,70.0000,0.0000,30.0000,4,Hydrology and Water Resources,U.S. Army Institute for Water Resources,USA
5345,Benjamin Stocker,5,0.0000,0.0000,100.0000,0.0000,WG I,50.0000,0.0000,50.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,6,Carbon and Other biogeochemical Cycles,University of Bern,Switzerland
5345,Benjamin Stocker,5,0.0000,0.0000,100.0000,0.0000,WG III,50.0000,0.0000,50.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,11,AFOLU,University of Bern,Switzerland
2882,Daithi A. Stone,4,0.0000,100.0000,0.0000,0.0000,WG I,50.0000,50.0000,0.0000,CA,20.0000,0.0000,20.0000,0.0000,80.0000,11,Regional Climate Projections,University of Oxford,United Kingdom
2882,Daithi A. Stone,4,0.0000,100.0000,0.0000,0.0000,WG I,50.0000,50.0000,0.0000,CA,20.0000,0.0000,20.0000,0.0000,80.0000,8,Climate Models and their Evaluation,University of Oxford,United Kingdom
2882,Daithi A. Stone,4,0.0000,100.0000,0.0000,0.0000,WG I,50.0000,50.0000,0.0000,CA,20.0000,0.0000,20.0000,0.0000,80.0000,9,Understanding and Attributing Climate Change,University of Oxford,United Kingdom
2882,Daithi A. Stone,4,0.0000,100.0000,0.0000,0.0000,WG I,50.0000,50.0000,0.0000,CA,20.0000,0.0000,20.0000,0.0000,80.0000,SPM,Summary For Policy Makers,University of Oxford,United Kingdom
2882,Daithi A. Stone,4,0.0000,100.0000,0.0000,0.0000,WG I,50.0000,50.0000,0.0000,CA,20.0000,0.0000,20.0000,0.0000,80.0000,TS,Technical Summary,University of Oxford,United Kingdom
2882,Daithi A. Stone,5,0.0000,100.0000,0.0000,0.0000,WG II,50.0000,50.0000,0.0000,LA,20.0000,0.0000,20.0000,0.0000,80.0000,18,Detection and Attribution of Observed Impacts,University of Cape Town,South Africa
2882,Daithi A. Stone,5,0.0000,100.0000,0.0000,0.0000,WG II,50.0000,50.0000,0.0000,CA,20.0000,0.0000,20.0000,0.0000,80.0000,22,Africa,University of Cape Town,South Africa
2882,Daithi A. Stone,5,0.0000,100.0000,0.0000,0.0000,WG II,50.0000,50.0000,0.0000,CA,20.0000,0.0000,20.0000,0.0000,80.0000,24,Asia,University of Cape Town,South Africa
2882,Daithi A. Stone,5,0.0000,100.0000,0.0000,0.0000,WG II,50.0000,50.0000,0.0000,CA,20.0000,0.0000,20.0000,0.0000,80.0000,30,Open Oceans,University of Cape Town,South Africa
2882,Daithi A. Stone,5,0.0000,100.0000,0.0000,0.0000,WG II,50.0000,50.0000,0.0000,LA,20.0000,0.0000,20.0000,0.0000,80.0000,TS,Technical Summary,University of Cape Town,South Africa
2883,John M.R. Stone,3,0.0000,80.0000,0.0000,0.0000,WG I,40.0000,60.0000,0.0000,RE,100.0000,0.0000,50.0000,50.0000,0.0000,8,Model Evaluation,Environment Canada,Canada
2883,John M.R. Stone,3,0.0000,80.0000,0.0000,0.0000,WG I,40.0000,60.0000,0.0000,RE,100.0000,0.0000,50.0000,50.0000,0.0000,9,Projections of Future Climate Change,Environment Canada,Canada
2883,John M.R. Stone,3,0.0000,80.0000,0.0000,0.0000,WG I,40.0000,60.0000,0.0000,LA,100.0000,0.0000,50.0000,50.0000,0.0000,SPM,Summary For Policy Makers,Environment Canada,Canada
2883,John M.R. Stone,3,0.0000,80.0000,0.0000,0.0000,WG I,40.0000,60.0000,0.0000,RE,100.0000,0.0000,50.0000,50.0000,0.0000,TS,Technical Summary,Environment Canada,Canada
2883,John M.R. Stone,4,0.0000,80.0000,0.0000,0.0000,WG II,40.0000,60.0000,0.0000,RE,100.0000,0.0000,50.0000,50.0000,0.0000,15,Polar Regions,Environment Canada,Canada
2883,John M.R. Stone,4,0.0000,80.0000,0.0000,0.0000,WG II,40.0000,60.0000,0.0000,RE,100.0000,0.0000,50.0000,50.0000,0.0000,20,Perspectives on climate change and sustainability,Environment Canada,Canada
2883,John M.R. Stone,4,0.0000,80.0000,0.0000,0.0000,WG II,40.0000,60.0000,0.0000,LA,100.0000,0.0000,50.0000,50.0000,0.0000,SPM,Summary For Policy Makers,Environment Canada,Canada
2883,John M.R. Stone,4,0.0000,80.0000,0.0000,0.0000,WG II,40.0000,60.0000,0.0000,LA,100.0000,0.0000,50.0000,50.0000,0.0000,TS,Technical Summary,Environment Canada,Canada
2883,John M.R. Stone,5,0.0000,80.0000,0.0000,0.0000,WG II,40.0000,60.0000,0.0000,LA,100.0000,0.0000,50.0000,50.0000,0.0000,28,Polar Regions,Carleton University,Canada
2883,John M.R. Stone,5,0.0000,80.0000,0.0000,0.0000,WG II,40.0000,60.0000,0.0000,LA,100.0000,0.0000,50.0000,50.0000,0.0000,TS,Technical Summary,Carleton University,Canada
2916,E. Sulzman,2,0.0000,100.0000,0.0000,0.0000,WG I,50.0000,50.0000,0.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,2,Radiative Forcing of Climate Change,National Center for Atmospheric Research (NCAR),USA
2916,E. Sulzman,2,0.0000,100.0000,0.0000,0.0000,WG II,50.0000,50.0000,0.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,5,Impacts of Climate Change on Mountain Regions,National Center for Atmospheric Research (NCAR),USA
2929,B.H. Svensson,1,0.0000,50.0000,0.0000,0.0000,WG I,25.0000,75.0000,0.0000,CA,75.0000,25.0000,50.0000,0.0000,25.0000,1,Greenhouse Gases and AER,University of Agricultural Sciences,Sweden
2929,B.H. Svensson,2,0.0000,50.0000,0.0000,0.0000,WG II,25.0000,75.0000,0.0000,CLA,75.0000,25.0000,50.0000,0.0000,25.0000,6,Non-Tidal Wetlands,Swedish University of Agricultural Sciences,Sweden
2929,B.H. Svensson,2,0.0000,50.0000,0.0000,0.0000,WG II,25.0000,75.0000,0.0000,LA,75.0000,25.0000,50.0000,0.0000,25.0000,SPM,Summary For Policy Makers,Swedish University of Agricultural Sciences,Sweden
2929,B.H. Svensson,2,0.0000,50.0000,0.0000,0.0000,WG II,25.0000,75.0000,0.0000,LA,75.0000,25.0000,50.0000,0.0000,25.0000,TS,Technical Summary,Swedish University of Agricultural Sciences,Sweden
2968,Claudia Tebaldi,4,0.0000,50.0000,0.0000,0.0000,WG I,75.0000,25.0000,0.0000,CA,25.0000,0.0000,25.0000,0.0000,75.0000,10,Global Climate Projections,National Center for Atmospheric Research (NCAR),USA
2968,Claudia Tebaldi,4,0.0000,50.0000,0.0000,0.0000,WG I,75.0000,25.0000,0.0000,CA,25.0000,0.0000,25.0000,0.0000,75.0000,11,Regional Climate Projections,National Center for Atmospheric Research (NCAR),USA
2968,Claudia Tebaldi,4,0.0000,50.0000,0.0000,0.0000,WG II,75.0000,25.0000,0.0000,CA,25.0000,0.0000,25.0000,0.0000,75.0000,2,New Assessment methods and the characterization of future conditions,National Center for Atmospheric Research (NCAR),USA
2968,Claudia Tebaldi,5,0.0000,50.0000,0.0000,0.0000,WG I,75.0000,25.0000,0.0000,LA,25.0000,0.0000,25.0000,0.0000,75.0000,12,"Long-term Climate Change: Projections, Commitments and Irreversibility","Climate Central,Inc.",USA
3007,Dennis A. Tirpak,1,37.5000,25.0000,25.0000,75.0000,WG I,12.5000,37.5000,50.0000,CA,87.5000,37.5000,50.0000,0.0000,12.5000,ANX,Annex,U.S. Environmental Protection Agency (EPA),USA
3007,Dennis A. Tirpak,1,37.5000,25.0000,25.0000,75.0000,WG III,12.5000,37.5000,50.0000,CLA,87.5000,37.5000,50.0000,0.0000,12.5000,2,Emissions Scenarios,U.S. Environmental Protection Agency (EPA),USA
3007,Dennis A. Tirpak,2,37.5000,25.0000,25.0000,75.0000,WG II,12.5000,37.5000,50.0000,CLA,87.5000,37.5000,50.0000,0.0000,12.5000,27,Methods for Assessment of Mitigation Options,U.S. Environmental Protection Agency (EPA),USA
3007,Dennis A. Tirpak,2,37.5000,25.0000,25.0000,75.0000,WG II,12.5000,37.5000,50.0000,LA,87.5000,37.5000,50.0000,0.0000,12.5000,SPM,Summary For Policy Makers,U.S. Environmental Protection Agency (EPA),USA
3007,Dennis A. Tirpak,2,37.5000,25.0000,25.0000,75.0000,WG II,12.5000,37.5000,50.0000,LA,87.5000,37.5000,50.0000,0.0000,12.5000,TS,Technical Summary,U.S. Environmental Protection Agency (EPA),USA
3007,Dennis A. Tirpak,4,37.5000,25.0000,25.0000,75.0000,WG III,12.5000,37.5000,50.0000,CLA,87.5000,37.5000,50.0000,0.0000,12.5000,13,"Policies, instruments and co-operative agreements",UNFCCC Secretariat,USA
3007,Dennis A. Tirpak,4,37.5000,25.0000,25.0000,75.0000,WG III,12.5000,37.5000,50.0000,LA,87.5000,37.5000,50.0000,0.0000,12.5000,SPM,Summary For Policy Makers,UNFCCC Secretariat,USA
3007,Dennis A. Tirpak,4,37.5000,25.0000,25.0000,75.0000,WG III,12.5000,37.5000,50.0000,LA,87.5000,37.5000,50.0000,0.0000,12.5000,TS,Technical Summary,UNFCCC Secretariat,USA
5030,J. Titus,1,0.0000,0.0000,0.0000,100.0000,WG II,0.0000,50.0000,50.0000,CLA,100.0000,50.0000,50.0000,0.0000,0.0000,6,Oceans and coastal zones,N/A,N/A
5030,J. Titus,1,0.0000,0.0000,0.0000,100.0000,WG III,0.0000,50.0000,50.0000,LA,100.0000,50.0000,50.0000,0.0000,0.0000,5,Coastal Zone Management,N/A,USA
3011,Richard S.J. Tol,2,30.0000,20.0000,20.0000,60.0000,WG III,10.0000,60.0000,30.0000,LA,40.0000,10.0000,30.0000,0.0000,60.0000,10,Integrated Assessment of Climate Change: An Overview and Comparison of Approaches and Results,"Vrije Universiteit,Amsterdam",Netherlands
3011,Richard S.J. Tol,2,30.0000,20.0000,20.0000,60.0000,WG III,10.0000,60.0000,30.0000,CA,40.0000,10.0000,30.0000,0.0000,60.0000,2,Decision-Making Frameworks for Addressing Climate Change,"Vrije Universiteit,Amsterdam",Netherlands
3011,Richard S.J. Tol,2,30.0000,20.0000,20.0000,60.0000,WG III,10.0000,60.0000,30.0000,LA,40.0000,10.0000,30.0000,0.0000,60.0000,6,The Social Costs of Climate Change: Greenhouse Damage and the Benefits of Control,"Vrije Universiteit,Amsterdam",Netherlands
3011,Richard S.J. Tol,3,30.0000,20.0000,20.0000,60.0000,WG I,10.0000,60.0000,30.0000,CA,40.0000,10.0000,30.0000,0.0000,60.0000,8,Model Evaluation,"Vrije Universiteit,Amsterdam",Netherlands
3011,Richard S.J. Tol,3,30.0000,20.0000,20.0000,60.0000,WG II,10.0000,60.0000,30.0000,LA,40.0000,10.0000,30.0000,0.0000,60.0000,19,Vulnerability to Climate Change and Reasons for Concern: A Synthesis,"Vrije Universiteit,Amsterdam",Netherlands
3011,Richard S.J. Tol,4,30.0000,20.0000,20.0000,60.0000,WG II,10.0000,60.0000,30.0000,CA,40.0000,10.0000,30.0000,0.0000,60.0000,6,Coastal Systems and low-lying areas,Economic and Social Research Institute,Ireland
3011,Richard S.J. Tol,5,30.0000,20.0000,20.0000,60.0000,WG II,10.0000,60.0000,30.0000,CLA,40.0000,10.0000,30.0000,0.0000,60.0000,10,Key Economic Sectors and Services,University of Sussex,United Kingdom
3011,Richard S.J. Tol,5,30.0000,20.0000,20.0000,60.0000,WG II,10.0000,60.0000,30.0000,CA,40.0000,10.0000,30.0000,0.0000,60.0000,17,Economics of Adaptation,University of Sussex,United Kingdom
3011,Richard S.J. Tol,5,30.0000,20.0000,20.0000,60.0000,WG II,10.0000,60.0000,30.0000,CA,40.0000,10.0000,30.0000,0.0000,60.0000,19,Emergent Risks and Key Vulnerabilities,University of Sussex,United Kingdom
3011,Richard S.J. Tol,5,30.0000,20.0000,20.0000,60.0000,WG II,10.0000,60.0000,30.0000,CA,40.0000,10.0000,30.0000,0.0000,60.0000,5,Coastal systesms and low-lying Areas,University of Sussex,United Kingdom
3017,Ferenc L. Toth,3,0.0000,0.0000,0.0000,66.6700,WG II,0.0000,33.3300,66.6700,LA,58.3300,8.3300,50.0000,0.0000,41.6700,2,Methods and Tools,Potsdam Institute for Climate Impact Research (PIK),Germany
